,votes,user_id,name,average_stars,review_count,type
220,"{'funny': 5, 'useful': 17, 'cool': 8}",Kc6eyirhmOH8vXBljMXDCg,Sandra,2.62,10,user
221,"{'funny': 0, 'useful': 4, 'cool': 0}",IWCF21myBYma3Cmb_9Z8LA,Mini,3.379999999999999,9,user
222,"{'funny': 1, 'useful': 6, 'cool': 1}",UG4Mj3GJs4PpnFlF6z7g1Q,Kayla,3.399999999999999,5,user
223,"{'funny': 1, 'useful': 5, 'cool': 1}",_D1zyYMjll4almoGZjBmkA,Lydia,5.0,5,user
224,"{'funny': 0, 'useful': 12, 'cool': 0}",oYiskdGb0XYT2NjRb-s_qg,Jeri,3.0,9,user
225,"{'funny': 80, 'useful': 84, 'cool': 65}",vtfOF92rj8kXGRlMPiprWg,Law,3.45,100,user
226,"{'funny': 6, 'useful': 35, 'cool': 11}",hWM1k9RNkPH9oCcoVS1ftQ,Melanie,3.74,43,user
227,"{'funny': 1, 'useful': 2, 'cool': 2}",15J3D1xNze1NbO2SoqAQfg,Frank,4.4,6,user
228,"{'funny': 3, 'useful': 16, 'cool': 1}",o99g5QZpt_wc4bk1uvEH7w,Peter,4.0,10,user
229,"{'funny': 16, 'useful': 66, 'cool': 14}",bgjGWDjAxqIPF7BJBUps2A,Molly,2.569999999999999,24,user
230,"{'funny': 2, 'useful': 6, 'cool': 4}",iY_jDdD4BrRMSYgn3tCDtQ,Stu,4.0,5,user
231,"{'funny': 0, 'useful': 1, 'cool': 0}",nAjxNm5aWD60h6qy2bMacQ,Stef,4.33,3,user
232,"{'funny': 5, 'useful': 9, 'cool': 3}",US3AZyMVZJxg_3Tzs4xoEA,Julie,2.799999999999999,15,user
233,"{'funny': 0, 'useful': 2, 'cool': 1}",2qHG0PbNhP2GYv5ITnSFRQ,Lilian,3.0,2,user
234,"{'funny': 1, 'useful': 19, 'cool': 4}",nUGV1dVjO84ZI3nplRbwFQ,Luke,4.2,5,user
235,"{'funny': 0, 'useful': 0, 'cool': 0}",R5jIAytpLfAPwsIpsViEsQ,Scottsdale,1.0,1,user
236,"{'funny': 2, 'useful': 8, 'cool': 3}",yTvUoE-kAg6l11mGkdJFJA,Thomas,3.75,4,user
237,"{'funny': 0, 'useful': 2, 'cool': 0}",DYs-7UH4lhgjvGe4d8huvA,Laurie,2.0,3,user
238,"{'funny': 35, 'useful': 128, 'cool': 47}",7OqeO0eqe805StjppUvUFA,Kaity,3.35,68,user
239,"{'funny': 12, 'useful': 63, 'cool': 47}",0bf_zvgBrEOnx7TLh8dxOQ,Tony,3.629999999999999,173,user
240,"{'funny': 0, 'useful': 1, 'cool': 0}",JvVYWmY3xmiu5cpbsGfTaA,Matt,4.0,2,user
241,"{'funny': 3, 'useful': 0, 'cool': 0}",TD5LHxKwYJWkSVjxx8y2pg,Kalika,2.0,2,user
242,"{'funny': 24, 'useful': 92, 'cool': 27}",ATlqgcQwb3XzvDnq3Lv-0A,Ryan,3.72,133,user
243,"{'funny': 6, 'useful': 30, 'cool': 10}",MAvkqp_gDtKYU1d981XnwA,Kyle,3.96,24,user
244,"{'funny': 4, 'useful': 18, 'cool': 2}",POPVwe5sCm-SQZVkBo8S2w,Sean,4.049999999999999,43,user
245,"{'funny': 14, 'useful': 46, 'cool': 9}",8D408fDn0twwIW6FZ42YWg,Kathy,3.149999999999999,26,user
246,"{'funny': 12, 'useful': 27, 'cool': 6}",c-nW0Acxj4mbX47XSpmJPg,emi,3.62,37,user
247,"{'funny': 26, 'useful': 41, 'cool': 21}",qm5xGd3d47RfLWib0ryMAg,amanny,3.83,18,user
248,"{'funny': 1, 'useful': 2, 'cool': 3}",6SLj8XiCdqeR_DHR2JmEdw,Laurie,4.0,3,user
249,"{'funny': 3, 'useful': 3, 'cool': 2}",fl3mDJ62rLlKIdF39Lv8MQ,Chris,3.33,6,user
250,"{'funny': 0, 'useful': 2, 'cool': 1}",btv7I8PxSgF4GQFIDq4rYA,Stacy,5.0,1,user
251,"{'funny': 1, 'useful': 14, 'cool': 2}",NdytAQjOvVt1Ro8-Z99ngw,Tara,3.859999999999999,14,user
252,"{'funny': 20, 'useful': 36, 'cool': 10}",-nt-buRWQvDsbXuvhole0w,Robin,2.759999999999999,34,user
253,"{'funny': 0, 'useful': 3, 'cool': 0}",VDay0jaCPqADA2PIYco0uw,Courtney,2.0,1,user
254,"{'funny': 3807, 'useful': 4704, 'cool': 4135}",pYsYs7eQ9SWqAaQS0xoRLA,Greg,3.649999999999999,412,user
255,"{'funny': 2, 'useful': 1, 'cool': 0}",Dw8c5RaDIvbQ16eubug6rQ,Jim,5.0,1,user
256,"{'funny': 1, 'useful': 2, 'cool': 3}",1u_jzMe9q3rHLUr8wb_GdA,Mindy,4.809999999999999,17,user
257,"{'funny': 0, 'useful': 1, 'cool': 1}",UiEyQ_x2wNF6Ad8KFdoZ_A,Patty,5.0,3,user
258,"{'funny': 10, 'useful': 34, 'cool': 14}",_FbZ1gXZL349iiz5D8gz2Q,Chris,3.64,22,user
259,"{'funny': 3, 'useful': 4, 'cool': 2}",Ryy5lzNOevuI3aEc95768Q,Joe,5.0,8,user
260,"{'funny': 0, 'useful': 2, 'cool': 1}",SnbTDuEJZ3bvarb2L0Ykrw,Ryan,3.779999999999999,9,user
261,"{'funny': 6311, 'useful': 9219, 'cool': 9884}",P-lfV8cdAgEOZJkw2dJpsw,David,3.919999999999999,1033,user
262,"{'funny': 0, 'useful': 3, 'cool': 0}",cCQberZUpkXgdGtCoqTvMg,Patrick,3.669999999999999,3,user
263,"{'funny': 3, 'useful': 23, 'cool': 4}",-hSy455NBx_lQ3SeQioq2Q,Dennis,3.649999999999999,26,user
264,"{'funny': 0, 'useful': 12, 'cool': 1}",vewaAGn2n53naTA1a2WP_A,Stacy,4.2,5,user
265,"{'funny': 0, 'useful': 2, 'cool': 1}",Z18eLwQq7SYPd02nPo7juA,Andrew,5.0,1,user
266,"{'funny': 1, 'useful': 1, 'cool': 1}",xJmdrh4uEDAKf-2KjRArHg,Jack,3.399999999999999,6,user
267,"{'funny': 82, 'useful': 194, 'cool': 85}",uEG5uD9wMJixGWxaq34IEw,Steven,3.64,139,user
268,"{'funny': 2, 'useful': 2, 'cool': 3}",PESZTjx1dw1XFdZp972qbA,Brian,4.2,5,user
269,"{'funny': 1, 'useful': 5, 'cool': 1}",0PDyF0G9HNEkC4qT2cSQFA,Mike,3.29,8,user
270,"{'funny': 0, 'useful': 0, 'cool': 0}",q6wboZhfNXd9dI57ct0XIw,Munaf,4.0,1,user
271,"{'funny': 0, 'useful': 1, 'cool': 0}",f-_7wdkiXOc9TEfa4ZJEwA,Daina,4.62,8,user
272,"{'funny': 1, 'useful': 3, 'cool': 2}",0w7AQaUnSQztBbt4JT9k5w,Samantha,4.0,8,user
273,"{'funny': 431, 'useful': 1543, 'cool': 770}",jfXT_8J_EQnJVa4sJ3z6hg,Leang,3.799999999999999,1314,user
274,"{'funny': 0, 'useful': 0, 'cool': 0}",96Re6vNVUJcozL0FEzO-Nw,Donna,4.669999999999999,3,user
275,"{'funny': 8, 'useful': 7, 'cool': 2}",TPxhtgj6BzpKBih2G5EHIQ,Rachel,2.6,6,user
276,"{'funny': 0, 'useful': 1, 'cool': 1}",iP2sk2ek0sDyWJIZyU4j2g,Kristen,5.0,2,user
277,"{'funny': 0, 'useful': 7, 'cool': 2}",d0KoBZ8tnsMzb2iG45vG-g,Amanda,3.33,18,user
278,"{'funny': 270, 'useful': 489, 'cool': 334}",74BsmOZHUUdsvzYtGtlRiw,Jennifer,3.81,347,user
279,"{'funny': 6, 'useful': 4, 'cool': 3}",ZjP38OJwq604QnBzDxVlSA,Kalia,4.139999999999999,7,user
280,"{'funny': 1, 'useful': 6, 'cool': 2}",mYhWH6RExfM_EpMR_uUozQ,Walton,4.25,28,user
281,"{'funny': 1, 'useful': 1, 'cool': 0}",uyUfGVoOwQVtpBEhVCVcbw,K,5.0,2,user
282,"{'funny': 2, 'useful': 24, 'cool': 4}",8Uuwc4VaupFWvlGRwOZ31w,C. Edward,3.879999999999999,26,user
283,"{'funny': 0, 'useful': 2, 'cool': 0}",VdL4eS8fAWCNInNtMvd-tw,Rocky,2.819999999999999,17,user
284,"{'funny': 1, 'useful': 4, 'cool': 4}",jQcGFSO18cicLzCtjhvGBA,Kari,4.799999999999999,5,user
285,"{'funny': 12, 'useful': 65, 'cool': 12}",XoNSmEkutP_17dO7HLYc1Q,Maria,3.23,31,user
286,"{'funny': 2, 'useful': 6, 'cool': 3}",3QaC0Ljl2hWLdL_jzt6nJA,Roy,4.309999999999999,16,user
287,"{'funny': 2, 'useful': 4, 'cool': 0}",cRDmScDj6j_jPlyZn27bXA,Brad,2.7,11,user
288,"{'funny': 0, 'useful': 2, 'cool': 0}",dVXdgn9PKvSozekkyhi16Q,David,4.669999999999999,3,user
289,"{'funny': 3, 'useful': 2, 'cool': 2}",fCAuRQFkaN3UEebkfgpHUw,April,4.5,8,user
290,"{'funny': 1, 'useful': 2, 'cool': 1}",I5AcIAujn4X0fzjq-CTLBg,Shelton,5.0,4,user
291,"{'funny': 0, 'useful': 1, 'cool': 0}",FGFYZUNgWcyBpWWH-1aauw,jay,5.0,1,user
292,"{'funny': 1, 'useful': 4, 'cool': 1}",Bw9aoRUhoog-AtVnDBw_eA,Johnathan,4.429999999999999,7,user
293,"{'funny': 0, 'useful': 0, 'cool': 0}",YCaqPOlG6CfKOSXUGAKicA,Gidget,2.0,2,user
294,"{'funny': 155, 'useful': 243, 'cool': 267}",-txH2zJSBZQHO6RWvoWXuQ,Jacqui,4.049999999999999,58,user
295,"{'funny': 4, 'useful': 11, 'cool': 9}",jmquyMQUHSuS8IQkv5PyYg,Penelope,4.83,7,user
296,"{'funny': 1, 'useful': 8, 'cool': 5}",jyu9ThrwLGgVE1csLKR1Yw,C,3.77,13,user
297,"{'funny': 2, 'useful': 1, 'cool': 1}",6Oko6gNlXvknpF27R1FWOA,Rob,3.0,5,user
298,"{'funny': 0, 'useful': 3, 'cool': 3}",dDH8DGz2-PG558RHu5rWDQ,Dan,3.14,8,user
299,"{'funny': 0, 'useful': 1, 'cool': 0}",IwZkZmCpc2D7DslEogiBYg,Penny,4.0,1,user
300,"{'funny': 0, 'useful': 0, 'cool': 0}",1g-nGTPpg3_pjYbkgRI9jQ,Joe,4.0,1,user
301,"{'funny': 22, 'useful': 56, 'cool': 30}",x8n40c7W1MTWTTXsI2TxTw,Jane,3.899999999999999,50,user
302,"{'funny': 1511, 'useful': 2519, 'cool': 2110}",tdNV2Wb0LrFpm1Yfov_Klw,Deb,3.91,357,user
303,"{'funny': 5, 'useful': 6, 'cool': 3}",TouZvN0GpE8Ngm8_cWOK1w,Chris,4.0,9,user
304,"{'funny': 3, 'useful': 14, 'cool': 1}",P1gw1GkB7Kye4LK52a9kXA,Marlena,3.0,6,user
305,"{'funny': 7, 'useful': 23, 'cool': 9}",gQhHDBekmBHSKdQ2j5mmQg,Gretchen,3.149999999999999,61,user
306,"{'funny': 0, 'useful': 5, 'cool': 0}",nWp3eeRsjv1ol3wCt3Ry7Q,Sveta,2.669999999999999,6,user
307,"{'funny': 1, 'useful': 6, 'cool': 1}",SZxqMdlFbidxrxjiCDzryQ,Patrick,3.2,5,user
308,"{'funny': 5, 'useful': 15, 'cool': 9}",Fjs6c1PwzY1YbTcuAyubCQ,Mark,4.0,32,user
309,"{'funny': 2, 'useful': 1, 'cool': 0}",AVHseP2_PaUlCWhSsS7oKg,Jason,3.5,3,user
310,"{'funny': 5167, 'useful': 6491, 'cool': 5858}",t6u29OyVPTIDI-RUlmp-WA,John,3.33,1790,user
311,"{'funny': 3, 'useful': 8, 'cool': 5}",5hOiRU4n02xNvxsfKKoznA,Kristin,3.439999999999999,9,user
312,"{'funny': 0, 'useful': 2, 'cool': 0}",KwYxQgDFvM24DYXSVfEraA,T,1.0,3,user
313,"{'funny': 37, 'useful': 144, 'cool': 75}",i4MKtZoii8WCSq518WvIkw,Brittany,4.099999999999999,60,user
314,"{'funny': 7, 'useful': 29, 'cool': 10}",oeQjThrGQAQIHWN2qBeERw,david,4.21,29,user
315,"{'funny': 66, 'useful': 169, 'cool': 80}",mQba83gB018LlGt51r80ZQ,Dan,3.819999999999999,106,user
316,"{'funny': 1, 'useful': 1, 'cool': 2}",3qgnVSizS98l5yZXGOW_sg,Kirsten,5.0,1,user
317,"{'funny': 0, 'useful': 0, 'cool': 0}",qnMSU4fQFauVQGLCotjlww,Joell,5.0,1,user
318,"{'funny': 8, 'useful': 25, 'cool': 7}",j2mGvnnXhp_fUxiNIoH6KQ,A.,3.439999999999999,27,user
319,"{'funny': 4, 'useful': 3, 'cool': 1}",dPPa8QTRDT-6-LfRYQeIHQ,Paul,3.29,7,user
320,"{'funny': 2, 'useful': 16, 'cool': 2}",rUkjzVMimlyQ5n6iePQ5FQ,F,4.04,24,user
321,"{'funny': 18, 'useful': 86, 'cool': 30}",WYfVgKWdSHr8NoOEjnf8BA,David,3.62,174,user
322,"{'funny': 1, 'useful': 4, 'cool': 0}",VW7x5Jo1Yi0c34-kOT63pQ,Daniel,1.0,1,user
323,"{'funny': 12, 'useful': 31, 'cool': 16}",gY-ne6NPsUzCdeWJonLhzQ,Dennis,3.43,23,user
324,"{'funny': 0, 'useful': 4, 'cool': 0}",r8Jtn1IXRsZEddyYLdczDA,Tom,3.75,4,user
325,"{'funny': 1, 'useful': 18, 'cool': 1}",8AmFNpqDOvj5Yjfhxpysvw,Mike,3.859999999999999,51,user
326,"{'funny': 12, 'useful': 49, 'cool': 7}",NwsZvz90aj-bUg5hjyJmWg,Christopher,3.259999999999999,27,user
327,"{'funny': 0, 'useful': 4, 'cool': 2}",r3tb0RdVAx0wiGWFLv0t8g,Dyl,4.5,2,user
328,"{'funny': 0, 'useful': 5, 'cool': 0}",PKZvqm3IeWiWBYoDDoEG4w,p,3.22,10,user
329,"{'funny': 18, 'useful': 49, 'cool': 16}",yvvtblpPi_QH41Jm6ari0w,Sarah,4.0,5,user
330,"{'funny': 9, 'useful': 25, 'cool': 5}",HrJ2gJ-J-WuoUKTAz_02Aw,alfred,3.2,20,user
331,"{'funny': 0, 'useful': 4, 'cool': 0}",c4Frs03yozdJJ3uvuSAp3A,Penny,4.44,9,user
332,"{'funny': 1, 'useful': 5, 'cool': 0}",FX7xoins2KhtC7y79BEU9g,Patricia,3.379999999999999,16,user
333,"{'funny': 0, 'useful': 8, 'cool': 1}",F28hTTLhM5sEtIc8k7KQVw,Beverly,5.0,5,user
334,"{'funny': 0, 'useful': 0, 'cool': 0}",kak_OB_Bb3VFDSguCdHN3w,nancy,5.0,1,user
335,"{'funny': 0, 'useful': 3, 'cool': 0}",lS6LniF_pemBHBzigzWBbg,Jessica,1.5,2,user
336,"{'funny': 1, 'useful': 4, 'cool': 1}",nxW7C0VHPYBkbuyDqBkG-g,Kyle,3.0,1,user
337,"{'funny': 0, 'useful': 1, 'cool': 0}",KMIRiJOWb6yQk_RQXyOijg,Betsy,5.0,1,user
338,"{'funny': 4, 'useful': 26, 'cool': 5}",oUGmoziFCwNi2oUHB54SGg,Allen,4.259999999999999,23,user
339,"{'funny': 0, 'useful': 1, 'cool': 0}",3CiFPZtiIgzxwE3Oz8N9lA,Kimberly,1.0,1,user
340,"{'funny': 3, 'useful': 3, 'cool': 0}",4GzBe-7iyLaCFHfqbChXyw,Diane,2.43,7,user
341,"{'funny': 6, 'useful': 25, 'cool': 18}",ebsr5Hg2hE99-iEzSRPdBg,Glenn,4.0,9,user
342,"{'funny': 2, 'useful': 9, 'cool': 0}",IMNHojI9CeW1NBmYVqyGWg,James,3.62,16,user
343,"{'funny': 1, 'useful': 7, 'cool': 0}",HAV50pwRVkmu8ZHD0bbZHQ,Nic,3.2,10,user
344,"{'funny': 0, 'useful': 4, 'cool': 0}",sMiqBDhg1oasooQ7pWBQ_Q,Ravi,3.5,2,user
345,"{'funny': 0, 'useful': 1, 'cool': 0}",GnVC8ULHrl8o1stcNgSnnw,Oscar,2.0,1,user
346,"{'funny': 0, 'useful': 0, 'cool': 0}",zX-1TG5Faj7aDAt15X1vmg,Kristie,4.0,2,user
347,"{'funny': 0, 'useful': 1, 'cool': 1}",xdqZrsB4ZhxYX5hoW984jQ,Valisa,3.5,2,user
348,"{'funny': 2, 'useful': 0, 'cool': 0}",UEjyCWJI8ytVSxknmHk6Ig,Sarah,5.0,1,user
349,"{'funny': 2, 'useful': 6, 'cool': 5}",mSyCw4WTV3oLtTtRE-uylQ,Andrew,3.22,9,user
350,"{'funny': 1, 'useful': 8, 'cool': 4}",9QKLP4w8DBktVfC28HAgxg,Y,3.25,4,user
351,"{'funny': 1317, 'useful': 1851, 'cool': 1602}",zw-bIcZP4_VEi3UetomDeg,Angela,4.0,381,user
352,"{'funny': 36, 'useful': 160, 'cool': 103}",r_5slEuf2V8ab3SZMHVfgA,Sarah,3.779999999999999,117,user
353,"{'funny': 0, 'useful': 3, 'cool': 1}",oZVr2_zB0h-Jb2dE4IVWbw,Zeb,4.29,7,user
354,"{'funny': 0, 'useful': 4, 'cool': 1}",omeswY0LjLvCb8qouz763w,Laura,3.83,6,user
355,"{'funny': 9, 'useful': 66, 'cool': 16}",FGdS11SSEE0VZnb7E4BiiA,Renee,3.47,76,user
356,"{'funny': 9, 'useful': 27, 'cool': 8}",7H6TgnJAxZjK4ZWdq8-Tqg,Alex,2.97,36,user
357,"{'funny': 0, 'useful': 2, 'cool': 0}",MxvD9pq_jF4FxtO1yNetZQ,Kelsey,3.0,3,user
358,"{'funny': 19, 'useful': 38, 'cool': 25}",zigHnwA0FSGPGUE59lLFzA,Jessie,4.04,24,user
359,"{'funny': 11, 'useful': 42, 'cool': 7}",f7Hv9J9GTTXd3XsfRgt3Pw,Valerie,3.1,40,user
360,"{'funny': 2, 'useful': 22, 'cool': 7}",SKkvXrkPKEANoxNiBzfCtg,Marie,3.79,19,user
361,"{'funny': 32, 'useful': 111, 'cool': 61}",TpiiNLZRlBiNs35Nlm2-wg,Chaka,4.12,124,user
362,"{'funny': 16, 'useful': 69, 'cool': 48}",KvvUJzBFR0BffuNrrLUZug,Katy,3.589999999999999,63,user
363,"{'funny': 1, 'useful': 8, 'cool': 1}",QlCdjt6FoM8-qa51N2jCSQ,Michon,5.0,8,user
364,"{'funny': 0, 'useful': 3, 'cool': 0}",MfBVS__OS-2Nm-zzmo7gEA,Charlene,3.169999999999999,6,user
365,"{'funny': 12, 'useful': 105, 'cool': 29}",6W8g1cFTauSG7GsZGNhIjw,Bonnie,3.529999999999999,78,user
366,"{'funny': 0, 'useful': 2, 'cool': 0}",0Vhjh1g_9MhXZ8Hb_jNiTQ,Richard,5.0,1,user
367,"{'funny': 6, 'useful': 16, 'cool': 8}",9YcqKqs7xFH2tMOuqoUsQA,Adam,4.0,8,user
368,"{'funny': 0, 'useful': 2, 'cool': 4}",SNxagk8YIdqqFmoY26PmXg,Michelle,5.0,2,user
369,"{'funny': 2, 'useful': 5, 'cool': 1}",4wLQR_2P2eYQUC04yxm09A,Tom,4.2,6,user
370,"{'funny': 0, 'useful': 0, 'cool': 0}",aj_KGzzcR-l7sewDnApqDA,Timothy,4.0,1,user
371,"{'funny': 1, 'useful': 19, 'cool': 0}",z99Xto9oUSRfaj03mqQlfA,Alana,3.669999999999999,9,user
372,"{'funny': 0, 'useful': 1, 'cool': 0}",OfIm-r7GAv7p5JwzPUYDXg,Sheyna Lei,3.29,7,user
373,"{'funny': 6, 'useful': 18, 'cool': 5}",76SlIVfcXJujKQ3xSyYtOQ,Dave,3.799999999999999,25,user
374,"{'funny': 0, 'useful': 0, 'cool': 0}",kruq_yMP2e__5vpG8sTq3Q,Matthew,5.0,3,user
375,"{'funny': 1, 'useful': 19, 'cool': 10}",YiTrAuaKH0QGBHYe0h18Gw,Eduardo,3.39,18,user
376,"{'funny': 1, 'useful': 0, 'cool': 0}",bi9COAGNGGFWaScZ2DgMzQ,Matt,2.0,2,user
377,"{'funny': 2, 'useful': 1, 'cool': 2}",IqAcO08I-GS93qY2BrmbTg,Susan,5.0,6,user
378,"{'funny': 7, 'useful': 28, 'cool': 9}",Wmlxh305msxQuG2Mje_AvA,Christopher,4.74,19,user
379,"{'funny': 0, 'useful': 6, 'cool': 0}",cMNHD4NWHvsKhmJlx5F3ag,Kim,4.599999999999999,5,user
380,"{'funny': 2, 'useful': 10, 'cool': 6}",7AYyejHIG5r7P7JFsZ3njw,Kellen,4.29,14,user
381,"{'funny': 2, 'useful': 3, 'cool': 2}",8e5nqlfZe9iGTGcaqBN0lA,Nichole,1.0,3,user
382,"{'funny': 18, 'useful': 68, 'cool': 33}",tDxKlkWxL1Dd1Sp_nBF6BA,O,4.25,48,user
383,"{'funny': 2, 'useful': 5, 'cool': 1}",uQPynTxs2LUNHerWP3Jbhg,Tim,3.5,2,user
384,"{'funny': 0, 'useful': 2, 'cool': 0}",JQnT2lCJrg0v277C4OpunQ,Kimberly,3.0,2,user
385,"{'funny': 0, 'useful': 5, 'cool': 1}",JZo5obvpX6Dsc42eheh_bw,William,3.0,1,user
386,"{'funny': 48, 'useful': 190, 'cool': 63}",b87-U2ZwReh80dLWA-ZieA,Melissa,3.339999999999999,80,user
387,"{'funny': 0, 'useful': 8, 'cool': 0}",s0JvVpNcu1KacfWXboVuvw,Robert,4.29,7,user
388,"{'funny': 18, 'useful': 55, 'cool': 24}",izrPGEutYNurRfodgsIxAw,Aliria,4.299999999999999,20,user
389,"{'funny': 1, 'useful': 18, 'cool': 7}",8U7_9ccG10nULjZZANxjCA,Michael,3.74,27,user
390,"{'funny': 8, 'useful': 68, 'cool': 14}",Xzy0-Ju1stFNrgqs0IrGiQ,Shannon,3.87,46,user
391,"{'funny': 1, 'useful': 0, 'cool': 0}",uTwbgmE_wFyqSaqpc9zP_A,J,5.0,2,user
392,"{'funny': 0, 'useful': 5, 'cool': 0}",-VLz8fGKbli0lMkmzTU6wA,Roxie,1.0,1,user
393,"{'funny': 0, 'useful': 0, 'cool': 0}",br1qvK-MvggCRpDcW4_ezw,Lora,3.0,2,user
394,"{'funny': 0, 'useful': 3, 'cool': 0}",3oc5xoPfPkYwJ04rqU46uQ,Dennis,5.0,1,user
395,"{'funny': 7, 'useful': 23, 'cool': 5}",5jODkdonMV0HbIIPik1RuA,Emina,4.0,26,user
396,"{'funny': 6, 'useful': 8, 'cool': 8}",4aM_mL0xArtvpJBwetqagw,Rebeccah,4.799999999999999,10,user
397,"{'funny': 12, 'useful': 39, 'cool': 12}",IsvpOkTel_AWtGTAapM6XQ,John,4.23,56,user
398,"{'funny': 4, 'useful': 18, 'cool': 13}",MQz-bZND3T_-RRwBOcINKQ,Frank,4.29,28,user
399,"{'funny': 0, 'useful': 12, 'cool': 1}",yT5zeZCV2jDHdQX5xBSxpA,Stella,4.099999999999999,10,user
400,"{'funny': 24, 'useful': 110, 'cool': 30}",BVqYroeIcjd5dZq6axUNAg,Out-n-abou,3.7,93,user
401,"{'funny': 6, 'useful': 14, 'cool': 3}",wHJOaznFDWzoAwQskGgAJg,Adriana,1.86,7,user
402,"{'funny': 5, 'useful': 4, 'cool': 3}",ChasWJt6OMCsIpPg4Uly8g,Natalie,3.5,8,user
403,"{'funny': 2, 'useful': 3, 'cool': 0}",JJ-4CMgzXvH-2ezBdojnaw,Will,5.0,2,user
404,"{'funny': 1, 'useful': 2, 'cool': 0}",enD3soG1PXoBx60R9oXb3A,Ruth,1.0,1,user
405,"{'funny': 0, 'useful': 1, 'cool': 0}",fOpw1fEVhhWMqo0B7NjsVw,Beth,5.0,1,user
406,"{'funny': 0, 'useful': 2, 'cool': 1}",ISTfsB5G2Qsqvr6r4vVy9g,melinda,3.669999999999999,3,user
407,"{'funny': 0, 'useful': 1, 'cool': 1}",6EvgGCHSr5tJiLyJ9dZn3w,Mary,3.0,2,user
408,"{'funny': 4, 'useful': 3, 'cool': 1}",ttUEswTJvegyDC88G8VxZg,Jesus,3.12,8,user
409,"{'funny': 86, 'useful': 125, 'cool': 72}",-QT_e-7VSun5c2z85k_k5A,Allison,3.96,46,user
410,"{'funny': 5, 'useful': 18, 'cool': 3}",OP0Rh-KTJKb2r6yQYu6ytQ,Penny,2.0,10,user
411,"{'funny': 3, 'useful': 16, 'cool': 4}",F8REvqCL9BjIp6B9rUU_2Q,Candace,3.169999999999999,6,user
412,"{'funny': 17, 'useful': 67, 'cool': 26}",_Li1-mskJaqD2lhQRlWo0A,Cherepaha,3.529999999999999,34,user
413,"{'funny': 0, 'useful': 1, 'cool': 0}",vH1t_AB1Pqzoi0D04NvZBg,Melissa,4.5,2,user
414,"{'funny': 5, 'useful': 22, 'cool': 11}",pCxaM5a3eEkfRZme28H4Xg,Blendy,4.179999999999999,11,user
415,"{'funny': 1, 'useful': 2, 'cool': 1}",2BiT4UmTnrnipyJTcBb6QA,Christopher,3.18,11,user
416,"{'funny': 78, 'useful': 318, 'cool': 218}",ueFG4iLS8AGlDsT3Y41dmA,Elyse,3.93,263,user
417,"{'funny': 0, 'useful': 1, 'cool': 0}",Q2mW1efe0ttTY6oX65feKg,Peter,4.33,3,user
418,"{'funny': 0, 'useful': 12, 'cool': 3}",0VJkru53hi_-YqQ4LoIbnw,Carri,4.33,9,user
419,"{'funny': 0, 'useful': 6, 'cool': 1}",MevHLh2xVAcBVOwvs0jS1w,Aurora,3.75,28,user
420,"{'funny': 0, 'useful': 2, 'cool': 0}",k0ZiLk6LMoa8kCFmTjJ_Qg,brittany,4.0,12,user
421,"{'funny': 0, 'useful': 7, 'cool': 1}",l4j6Qm2Wfdx_PmPbUgyrYA,Susan,5.0,3,user
422,"{'funny': 29, 'useful': 104, 'cool': 34}",JQ209VaccTCHSqT22iYXlA,Smarty Pants,3.64,122,user
423,"{'funny': 6, 'useful': 4, 'cool': 0}",GGyXHGGXyIb6Bc8Hh-rgNw,Norma,3.14,8,user
424,"{'funny': 1, 'useful': 5, 'cool': 2}",M5aFV6a_fy5wQNowvWHV5A,Nick,2.799999999999999,5,user
425,"{'funny': 10532, 'useful': 15570, 'cool': 11372}",mFOZOsPQOacWIMVSyXbEbg,Don,3.81,1556,user
426,"{'funny': 1, 'useful': 3, 'cool': 1}",Nf2fbTcpiWKpuHYKQvWeBA,Justin,1.0,3,user
427,"{'funny': 2, 'useful': 2, 'cool': 0}",LJb4foa2owyrzqhCnRCIvQ,Paul,4.0,1,user
428,"{'funny': 23, 'useful': 38, 'cool': 13}",Poe51tV71Ngel2WROrfwHw,Matt,4.129999999999999,52,user
429,"{'funny': 0, 'useful': 0, 'cool': 0}",wABCCy5wxzbqkh44M5EjnA,Chelsea,3.0,2,user
430,"{'funny': 8, 'useful': 7, 'cool': 8}",sbjfYosWSEaQByfqCPgrKg,Ezra,3.689999999999999,13,user
431,"{'funny': 66, 'useful': 168, 'cool': 142}",ME_oGsxnoO-eRrJqNgjrfg,Mike,3.81,42,user
432,"{'funny': 3, 'useful': 18, 'cool': 9}",lSmP-JwAHbtTZbxpV4OX3A,E Paul,3.97,29,user
433,"{'funny': 9, 'useful': 34, 'cool': 1}",4OaFI30Sjum70Hh-S-qhkQ,Judy,1.12,11,user
434,"{'funny': 9, 'useful': 24, 'cool': 12}",IzTrBTvhU0QdsFP-2G896Q,Laura,4.08,13,user
435,"{'funny': 0, 'useful': 2, 'cool': 1}",wqtrzI-0dl4BAolmmE4Q5A,Jessica,3.669999999999999,3,user
436,"{'funny': 12, 'useful': 29, 'cool': 12}",5CAInAoUKv0FzjiV8kiTeA,Jenn,4.16,31,user
437,"{'funny': 1, 'useful': 5, 'cool': 1}",LeCbbDMAO2MS40MWWikLqw,Daniel,1.5,3,user
438,"{'funny': 50, 'useful': 53, 'cool': 33}",k_YQebBIMPysIa3lZdxd4g,Christyne,4.469999999999999,15,user
